run,step,H_p_bar_t,H_pt,KL_pt_ps,L_iso,L_iso_cov,L_iso_mean,batch_KL,grad_norm_total,infonce_acc,loss,lr,neg_cos,pos_cos,teacher_momentum,teacher_temp
simcse_bert_bs64_st750_s43,400,,,,,,,,0.0258,1.0,0.0004,1.34e-05,0.055,0.8043,,
simcse_bert_bs64_st750_s43,410,,,,,,,,0.0704,1.0,0.0009,1.27e-05,0.06,0.8029,,
simcse_bert_bs64_st750_s43,420,,,,,,,,0.018,1.0,0.0004,1.21e-05,0.0631,0.8047,,
simcse_bert_bs64_st750_s43,430,,,,,,,,0.0891,1.0,0.001,1.15e-05,0.058,0.8034,,
simcse_bert_bs64_st750_s43,440,,,,,,,,0.0224,1.0,0.0003,1.09e-05,0.0571,0.8137,,
simcse_bert_bs64_st750_s43,450,,,,,,,,0.0053,1.0,0.0001,1.03e-05,0.053,0.8183,,
simcse_bert_bs64_st750_s43,460,,,,,,,,0.0048,1.0,0.0001,9.71e-06,0.0557,0.806,,
simcse_bert_bs64_st750_s43,470,,,,,,,,0.0041,1.0,0.0001,9.13e-06,0.0587,0.8127,,
simcse_bert_bs64_st750_s43,480,,,,,,,,0.0223,1.0,0.0003,8.56e-06,0.0554,0.8036,,
simcse_bert_bs64_st750_s43,490,,,,,,,,0.0077,1.0,0.0002,7.99e-06,0.0558,0.8128,,
simcse_bert_bs64_st750_s43,500,,,,,,,,0.0192,1.0,0.0002,7.45e-06,0.05,0.8057,,
simcse_bert_bs64_st750_s43,510,,,,,,,,0.0075,1.0,0.0002,6.91e-06,0.055,0.8113,,
simcse_bert_bs64_st750_s43,520,,,,,,,,0.0235,1.0,0.0002,6.39e-06,0.0525,0.813,,
simcse_bert_bs64_st750_s43,530,,,,,,,,0.0044,1.0,0.0001,5.88e-06,0.0541,0.814,,
simcse_bert_bs64_st750_s43,540,,,,,,,,0.0854,1.0,0.0004,5.39e-06,0.0519,0.8076,,
simcse_bert_bs64_st750_s43,550,,,,,,,,0.0035,1.0,0.0001,4.92e-06,0.0544,0.8048,,
simcse_bert_bs64_st750_s43,560,,,,,,,,0.0135,1.0,0.0002,4.46e-06,0.0559,0.8154,,
simcse_bert_bs64_st750_s43,570,,,,,,,,0.0336,1.0,0.0003,4.02e-06,0.0534,0.8086,,
simcse_bert_bs64_st750_s43,580,,,,,,,,0.0321,1.0,0.0004,3.6e-06,0.0523,0.8132,,
simcse_bert_bs64_st750_s43,590,,,,,,,,0.0109,1.0,0.0002,3.21e-06,0.0477,0.8149,,
simcse_bert_bs64_st750_s43,600,,,,,,,,0.0345,1.0,0.0005,2.83e-06,0.0538,0.8112,,
simcse_bert_bs64_st750_s43,610,,,,,,,,0.027,1.0,0.0003,2.47e-06,0.0546,0.8136,,
simcse_bert_bs64_st750_s43,620,,,,,,,,0.0115,1.0,0.0002,2.14e-06,0.0502,0.8053,,
simcse_bert_bs64_st750_s43,630,,,,,,,,0.0048,1.0,0.0001,1.83e-06,0.0509,0.8147,,
simcse_bert_bs64_st750_s43,640,,,,,,,,0.035,1.0,0.0004,1.54e-06,0.0549,0.8124,,
simcse_bert_bs64_st750_s43,650,,,,,,,,0.0221,1.0,0.0003,1.27e-06,0.0517,0.8128,,
simcse_bert_bs64_st750_s43,660,,,,,,,,0.0347,1.0,0.0004,1.03e-06,0.0586,0.8112,,
simcse_bert_bs64_st750_s43,670,,,,,,,,0.0079,1.0,0.0002,8.14e-07,0.0508,0.8107,,
simcse_bert_bs64_st750_s43,680,,,,,,,,0.0237,1.0,0.0003,6.22e-07,0.0563,0.809,,
simcse_bert_bs64_st750_s43,690,,,,,,,,0.0175,1.0,0.0002,4.56e-07,0.05,0.8118,,
simcse_bert_bs64_st750_s43,700,,,,,,,,0.189,1.0,0.0022,3.15e-07,0.0482,0.8062,,
simcse_bert_bs64_st750_s43,710,,,,,,,,0.0158,1.0,0.0002,2e-07,0.0496,0.8094,,
simcse_bert_bs64_st750_s43,720,,,,,,,,0.0048,1.0,0.0001,1.11e-07,0.0545,0.8121,,
simcse_bert_bs64_st750_s43,730,,,,,,,,0.1474,1.0,0.0008,4.75e-08,0.0517,0.8087,,
simcse_bert_bs64_st750_s43,740,,,,,,,,0.9441,1.0,0.0021,1.07e-08,0.0511,0.8082,,
simcse_bert_bs64_st750_s43,749,,,,,,,,0.0343,1.0,0.0004,0.0,0.056,0.8165,,
r8_bert_coviso_sched_optuna_t50_s42,0,8.8539,8.7465,0.1272,,,,0.0222,0.2506,,8.8737,,,,0.997,0.0494
r8_bert_coviso_sched_optuna_t50_s42,10,8.9811,8.871,0.0525,,,,0.0338,0.184,,8.9235,,,,0.997,0.0509
r8_bert_coviso_sched_optuna_t50_s42,20,9.0028,8.9151,0.0266,,,,0.0555,0.1223,,8.9418,,,,0.997,0.0553
r8_bert_coviso_sched_optuna_t50_s42,30,9.0082,8.9298,0.0187,,,,0.0601,0.1183,,8.9485,,,,0.997,0.0623
r8_bert_coviso_sched_optuna_t50_s42,40,9.0085,8.9524,0.0089,,,,0.0627,0.0771,,8.9613,,,,0.997,0.0714
r8_bert_coviso_sched_optuna_t50_s42,50,9.0089,8.9621,0.006,,,,0.0627,0.0913,,8.9682,,,,0.997,0.082
r8_bert_coviso_sched_optuna_t50_s42,60,9.0093,8.9678,0.0329,0.1847,0.0273,0.1574,0.0524,3.215,,10.0856,,,,0.997,0.0932
r8_bert_coviso_sched_optuna_t50_s42,70,9.0097,8.9767,0.0263,0.0852,0.0158,0.0694,0.061,0.7676,,9.5037,,,,0.997,0.1044
r8_bert_coviso_sched_optuna_t50_s42,80,9.0097,8.9797,0.0259,0.076,0.0193,0.0567,0.0602,0.9973,,9.4518,,,,0.9971,0.1147
r8_bert_coviso_sched_optuna_t50_s42,90,9.0098,8.9804,0.0208,0.0651,0.0157,0.0494,0.0566,0.7126,,9.3838,,,,0.9971,0.1234
r8_bert_coviso_sched_optuna_t50_s42,100,9.0096,8.9821,0.018,0.0465,0.015,0.0315,0.0495,0.5501,,9.2732,,,,0.9971,0.1299
r8_bert_coviso_sched_optuna_t50_s42,110,9.0096,8.9817,0.0143,0.0384,0.0149,0.0235,0.0409,0.3589,,9.2214,,,,0.9971,0.1338
r8_bert_coviso_sched_optuna_t50_s42,120,9.0098,8.9832,0.0115,0.0394,0.0141,0.0253,0.0378,0.4689,,9.2262,,,,0.9971,0.1348
r8_bert_coviso_sched_optuna_t50_s42,130,9.0099,8.9825,0.0117,0.0378,0.0143,0.0234,0.0361,0.3966,,9.216,,,,0.9972,0.1348
r8_bert_coviso_sched_optuna_t50_s42,140,9.01,8.9807,0.0119,0.0297,0.0136,0.0161,0.0363,0.3045,,9.167,,,,0.9972,0.1348
r8_bert_coviso_sched_optuna_t50_s42,150,9.0097,8.9794,0.0118,0.0319,0.0135,0.0184,0.0373,0.3931,,9.1788,,,,0.9972,0.1348
r8_bert_coviso_sched_optuna_t50_s42,160,9.0096,8.9782,0.0118,0.0319,0.013,0.0189,0.0392,0.3786,,9.1771,,,,0.9972,0.1348
r8_bert_coviso_sched_optuna_t50_s42,170,9.0097,8.9806,0.0094,0.0344,0.0138,0.0206,0.0382,0.3401,,9.1919,,,,0.9973,0.1348
r8_bert_coviso_sched_optuna_t50_s42,180,9.0096,8.9791,0.0095,0.0303,0.0133,0.017,0.0416,0.3239,,9.1665,,,,0.9973,0.1348
r8_bert_coviso_sched_optuna_t50_s42,190,9.0098,8.9802,0.0084,0.0313,0.0133,0.018,0.0416,0.3428,,9.1724,,,,0.9973,0.1348
r8_bert_coviso_sched_optuna_t50_s42,200,9.0098,8.9796,0.0085,0.0297,0.0128,0.0169,0.0433,0.3077,,9.1624,,,,0.9974,0.1348
r8_bert_coviso_sched_optuna_t50_s42,210,9.0095,8.9781,0.0086,0.0284,0.0127,0.0158,0.0444,0.3075,,9.1538,,,,0.9974,0.1348
r8_bert_coviso_sched_optuna_t50_s42,220,9.0095,8.9781,0.0082,0.0297,0.013,0.0167,0.0439,0.2865,,9.1606,,,,0.9974,0.1348
r8_bert_coviso_sched_optuna_t50_s42,230,9.0099,8.98,0.0068,0.0299,0.0131,0.0168,0.0469,0.2956,,9.1625,,,,0.9975,0.1348
r8_bert_coviso_sched_optuna_t50_s42,240,9.0101,8.9797,0.0074,0.0265,0.0117,0.0147,0.0459,0.2456,,9.1426,,,,0.9975,0.1348
r8_bert_coviso_sched_optuna_t50_s42,250,9.0095,8.9798,0.0069,0.0277,0.0122,0.0155,0.0443,0.2691,,9.1495,,,,0.9975,0.1348
r8_bert_coviso_sched_optuna_t50_s42,260,9.0098,8.9794,0.0077,0.0277,0.0123,0.0153,0.0469,0.3249,,9.1495,,,,0.9976,0.1348
r8_bert_coviso_sched_optuna_t50_s42,270,9.0099,8.9796,0.007,0.0328,0.0127,0.0201,0.046,0.3277,,9.1793,,,,0.9976,0.1348
r8_bert_coviso_sched_optuna_t50_s42,280,9.0101,8.9786,0.0074,0.0282,0.0122,0.016,0.0476,0.2811,,9.1514,,,,0.9977,0.1348
r8_bert_coviso_sched_optuna_t50_s42,290,9.0099,8.9798,0.0065,0.0281,0.0123,0.0157,0.0471,0.2794,,9.1512,,,,0.9977,0.1348
r8_bert_coviso_sched_optuna_t50_s42,300,9.0098,8.9801,0.0061,0.0268,0.0123,0.0145,0.0461,0.271,,9.1435,,,,0.9977,0.1348
r8_bert_coviso_sched_optuna_t50_s42,310,9.0097,8.9787,0.0066,0.0275,0.0119,0.0156,0.0492,0.2515,,9.1467,,,,0.9978,0.1348
r8_bert_coviso_sched_optuna_t50_s42,320,9.0095,8.9792,0.0065,0.0295,0.0121,0.0174,0.047,0.3001,,9.1589,,,,0.9978,0.1348
r8_bert_coviso_sched_optuna_t50_s42,330,9.0098,8.9792,0.007,0.0287,0.0122,0.0165,0.0476,0.2933,,9.1547,,,,0.9978,0.1348
r8_bert_coviso_sched_optuna_t50_s42,340,9.0099,8.9783,0.0061,0.0296,0.0122,0.0174,0.0495,0.2845,,9.1582,,,,0.9979,0.1348
r8_bert_coviso_sched_optuna_t50_s42,350,9.0096,8.9794,0.006,0.0264,0.0119,0.0145,0.047,0.2566,,9.1407,,,,0.9979,0.1348
r8_bert_coviso_sched_optuna_t50_s42,360,9.0094,8.9784,0.0068,0.0291,0.0121,0.017,0.0469,0.2647,,9.1561,,,,0.998,0.1348
r8_bert_coviso_sched_optuna_t50_s42,370,9.0101,8.9788,0.0049,0.025,0.0116,0.0134,0.0499,0.2492,,9.1307,,,,0.998,0.1348
r8_bert_coviso_sched_optuna_t50_s42,380,9.0098,8.979,0.0053,0.0282,0.0118,0.0164,0.0503,0.2525,,9.1498,,,,0.998,0.1348
r8_bert_coviso_sched_optuna_t50_s42,390,9.0098,8.979,0.0058,0.0267,0.0117,0.0149,0.0514,0.2757,,9.1416,,,,0.9981,0.1348
r8_bert_coviso_sched_optuna_t50_s42,400,9.0096,8.9778,0.0051,0.0265,0.0117,0.0148,0.0516,0.2442,,9.1385,,,,0.9981,0.1348
r8_bert_coviso_sched_optuna_t50_s42,410,9.01,8.9784,0.0054,0.0252,0.0114,0.0137,0.0511,0.2778,,9.1316,,,,0.9981,0.1348
r8_bert_coviso_sched_optuna_t50_s42,420,9.0096,8.9786,0.0056,0.0304,0.0123,0.0181,0.0505,0.2928,,9.163,,,,0.9982,0.1348
r8_bert_coviso_sched_optuna_t50_s42,430,9.0099,8.9781,0.006,0.028,0.0117,0.0163,0.0522,0.3412,,9.1488,,,,0.9982,0.1348
r8_bert_coviso_sched_optuna_t50_s42,440,9.0098,8.9795,0.0055,0.0275,0.0118,0.0156,0.049,0.3029,,9.1464,,,,0.9982,0.1348
r8_bert_coviso_sched_optuna_t50_s42,450,9.0096,8.9799,0.0047,0.0265,0.0116,0.0149,0.0505,0.2736,,9.1404,,,,0.9983,0.1348
r8_bert_coviso_sched_optuna_t50_s42,460,9.0097,8.9776,0.005,0.025,0.0119,0.0131,0.0537,0.2568,,9.1294,,,,0.9983,0.1348
r8_bert_coviso_sched_optuna_t50_s42,470,9.0099,8.9792,0.005,0.0305,0.0118,0.0188,0.0487,0.3162,,9.1636,,,,0.9983,0.1348
r8_bert_coviso_sched_optuna_t50_s42,480,9.0099,8.9779,0.0054,0.0245,0.0113,0.0132,0.0512,0.2755,,9.1272,,,,0.9983,0.1348
r8_bert_coviso_sched_optuna_t50_s42,490,9.01,8.9775,0.0047,0.0247,0.0115,0.0132,0.0525,0.1941,,9.1273,,,,0.9984,0.1348
r8_bert_coviso_sched_optuna_t50_s42,500,9.0098,8.9778,0.0054,0.0268,0.0118,0.015,0.0521,0.279,,9.1405,,,,0.9984,0.1348
r8_bert_coviso_sched_optuna_t50_s42,510,9.0101,8.9787,0.0054,0.0263,0.0117,0.0145,0.0515,0.257,,9.1384,,,,0.9984,0.1348
r8_bert_coviso_sched_optuna_t50_s42,520,9.0094,8.9771,0.0052,0.0254,0.0111,0.0143,0.0526,0.2145,,9.1313,,,,0.9984,0.1348
r8_bert_coviso_sched_optuna_t50_s42,530,9.0096,8.9771,0.0063,0.0263,0.0115,0.0148,0.0533,0.3245,,9.1376,,,,0.9984,0.1348
r8_bert_coviso_sched_optuna_t50_s42,540,9.0098,8.9769,0.0045,0.0231,0.0116,0.0115,0.0545,0.2169,,9.1172,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,550,9.0101,8.9779,0.0048,0.0234,0.011,0.0124,0.0541,0.2335,,9.1202,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,560,9.0097,8.9782,0.004,0.0245,0.0113,0.0132,0.0518,0.2907,,9.1259,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,570,9.0093,8.9765,0.0056,0.0256,0.0116,0.014,0.0535,0.2624,,9.1324,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,580,9.0095,8.978,0.0041,0.0279,0.0117,0.0161,0.0524,0.3014,,9.1459,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,590,9.01,8.9774,0.0057,0.0255,0.0112,0.0143,0.0531,0.2534,,9.1328,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,600,9.0095,8.9787,0.005,0.0225,0.0113,0.0112,0.0542,0.2607,,9.1158,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,610,9.0099,8.9773,0.0049,0.0249,0.0116,0.0133,0.0553,0.2496,,9.1282,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,620,9.0094,8.9764,0.0041,0.0254,0.0118,0.0136,0.0552,0.2172,,9.1298,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,630,9.0098,8.9774,0.004,0.0236,0.0113,0.0122,0.054,0.2175,,9.1198,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,640,9.0098,8.9781,0.0045,0.0237,0.0111,0.0126,0.0543,0.2279,,9.1216,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,650,9.0097,8.9775,0.004,0.0223,0.011,0.0113,0.0553,0.184,,9.1125,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,660,9.0095,8.9764,0.0043,0.0237,0.0113,0.0124,0.0554,0.205,,9.1199,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,670,9.0097,8.9774,0.0039,0.0217,0.011,0.0107,0.055,0.2086,,9.1087,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,680,9.0099,8.9767,0.004,0.0236,0.0113,0.0123,0.0549,0.2356,,9.1192,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,690,9.0097,8.9777,0.004,0.0203,0.0109,0.0094,0.0555,0.1851,,9.1011,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,700,9.0101,8.9769,0.0041,0.0211,0.0107,0.0104,0.0562,0.21,,9.105,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,710,9.0096,8.9766,0.0032,0.0256,0.0115,0.0141,0.0555,0.2187,,9.13,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,720,9.0097,8.9775,0.0034,0.0237,0.0112,0.0126,0.0561,0.2106,,9.1204,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,730,9.0099,8.9765,0.0033,0.0234,0.0112,0.0122,0.0567,0.2347,,9.117,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,740,9.0092,8.9772,0.0041,0.0234,0.0116,0.0119,0.0536,0.2098,,9.119,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,750,9.0094,8.9782,0.0042,0.0247,0.0114,0.0133,0.0531,0.2652,,9.1273,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,760,9.0094,8.9763,0.0034,0.0214,0.0111,0.0103,0.0568,0.2357,,9.1051,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,770,9.0091,8.9763,0.003,0.0221,0.0112,0.011,0.0582,0.2085,,9.1093,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,780,9.01,8.9766,0.0032,0.0207,0.011,0.0097,0.0576,0.1998,,9.1016,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,790,9.0098,8.9763,0.0033,0.0215,0.0111,0.0104,0.0584,0.198,,9.1059,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,800,9.0094,8.9759,0.004,0.0251,0.0115,0.0136,0.0562,0.2336,,9.1273,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,810,9.0097,8.977,0.0029,0.023,0.0111,0.0119,0.0551,0.2156,,9.115,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,820,9.0094,8.9773,0.0027,0.0229,0.0115,0.0114,0.0575,0.1946,,9.1145,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,830,9.0098,8.9766,0.0036,0.0225,0.0111,0.0114,0.0566,0.2434,,9.1124,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,840,9.01,8.9772,0.0032,0.0199,0.0107,0.0092,0.0584,0.1846,,9.0974,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,850,9.0097,8.9767,0.0023,0.021,0.0113,0.0097,0.0569,0.1692,,9.1025,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,860,9.0098,8.9761,0.003,0.0223,0.0106,0.0116,0.059,0.1977,,9.1099,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,870,9.0097,8.976,0.0027,0.0208,0.0105,0.0103,0.0607,0.1813,,9.1011,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,880,9.0099,8.9765,0.0032,0.0203,0.0107,0.0096,0.0582,0.2069,,9.0989,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,890,9.0097,8.9758,0.0025,0.0227,0.011,0.0117,0.0587,0.2049,,9.1118,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,900,9.0098,8.9764,0.0027,0.0208,0.011,0.0098,0.058,0.1865,,9.1012,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,910,9.0099,8.9757,0.0033,0.0225,0.0112,0.0113,0.0605,0.2406,,9.1113,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,920,9.0096,8.9761,0.0026,0.0205,0.0111,0.0095,0.0605,0.1816,,9.0994,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,930,9.009,8.9744,0.0026,0.0228,0.0106,0.0122,0.0612,0.2193,,9.1112,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,940,9.0097,8.9765,0.0025,0.021,0.011,0.0099,0.0594,0.1796,,9.1021,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,950,9.0094,8.9742,0.0025,0.0192,0.0107,0.0085,0.0622,0.1752,,9.0896,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,960,9.0097,8.9746,0.0024,0.0194,0.0104,0.009,0.0625,0.1574,,9.091,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,970,9.0099,8.976,0.0024,0.0209,0.0107,0.0101,0.06,0.2147,,9.1009,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,980,9.0094,8.9755,0.0024,0.0212,0.0106,0.0106,0.0588,0.208,,9.1024,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,990,9.0095,8.9745,0.0025,0.0188,0.0105,0.0083,0.063,0.1781,,9.0878,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1000,9.0098,8.9749,0.0023,0.0215,0.011,0.0105,0.0615,0.2126,,9.1034,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1010,9.0097,8.9761,0.0025,0.0193,0.0105,0.0089,0.0602,0.1677,,9.0921,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1020,9.0095,8.9748,0.0024,0.0215,0.011,0.0105,0.0613,0.1995,,9.1032,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1030,9.0095,8.9755,0.0028,0.0198,0.011,0.0088,0.0607,0.1862,,9.0947,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1040,9.01,8.9752,0.0026,0.0201,0.0104,0.0097,0.0607,0.1969,,9.0959,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1050,9.0098,8.9754,0.0023,0.0195,0.0106,0.009,0.0617,0.1763,,9.0925,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1060,9.0094,8.9751,0.0025,0.0214,0.0106,0.0108,0.062,0.2037,,9.103,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1070,9.0097,8.9749,0.0022,0.0214,0.0105,0.0109,0.0617,0.1978,,9.1028,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1080,9.0098,8.9757,0.0029,0.0204,0.0105,0.0098,0.0605,0.2228,,9.0982,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1090,9.0098,8.9754,0.0023,0.0194,0.0105,0.009,0.0614,0.1838,,9.0919,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1100,9.0095,8.9749,0.0019,0.02,0.0106,0.0094,0.0637,0.2011,,9.0941,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1110,9.0092,8.9734,0.0026,0.0216,0.011,0.0106,0.0631,0.2485,,9.1027,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1120,9.0097,8.9749,0.0036,0.0201,0.0109,0.0092,0.0628,0.1861,,9.0966,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1130,9.01,8.9745,0.0016,0.018,0.0102,0.0078,0.0615,0.1548,,9.082,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1140,9.0095,8.9747,0.0019,0.0198,0.0107,0.0091,0.0641,0.1603,,9.0931,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1150,9.0098,8.9749,0.0025,0.0192,0.011,0.0082,0.0638,0.1741,,9.0901,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1160,9.0094,8.9736,0.0023,0.0191,0.0108,0.0083,0.0643,0.197,,9.088,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1170,9.0095,8.9735,0.0026,0.0207,0.0107,0.01,0.0648,0.2218,,9.0976,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1180,9.0098,8.974,0.0019,0.0193,0.0107,0.0085,0.0641,0.1774,,9.0893,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1190,9.0098,8.9743,0.0018,0.0198,0.0108,0.009,0.0625,0.1749,,9.0924,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1200,9.0099,8.9736,0.0021,0.0193,0.0107,0.0086,0.0664,0.1682,,9.0891,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1210,9.01,8.9739,0.0017,0.0184,0.0104,0.008,0.0648,0.1675,,9.0839,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1220,9.0095,8.9741,0.0019,0.02,0.0108,0.0092,0.0632,0.1819,,9.0937,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1230,9.0099,8.9739,0.0021,0.0186,0.0106,0.0079,0.0648,0.1839,,9.085,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1240,9.0089,8.9733,0.0019,0.0188,0.0103,0.0085,0.0626,0.1632,,9.0858,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1250,9.0097,8.9735,0.0018,0.0189,0.0106,0.0083,0.0653,0.1654,,9.0861,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1260,9.0098,8.9734,0.0021,0.0189,0.0103,0.0086,0.0623,0.1907,,9.0866,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1270,9.0097,8.974,0.0019,0.0211,0.0114,0.0097,0.0663,0.1796,,9.0997,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1280,9.0097,8.9727,0.0016,0.0196,0.0107,0.0089,0.0652,0.1675,,9.0894,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1290,9.0099,8.9736,0.0019,0.0186,0.0102,0.0083,0.0656,0.1686,,9.0847,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1300,9.0094,8.974,0.0026,0.0188,0.0103,0.0085,0.0633,0.1929,,9.087,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1310,9.0099,8.9722,0.0017,0.0201,0.0108,0.0093,0.0694,0.1831,,9.092,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1320,9.0096,8.9732,0.0017,0.0176,0.0104,0.0073,0.0659,0.1443,,9.0786,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1330,9.01,8.9729,0.0022,0.0187,0.0103,0.0084,0.0647,0.2018,,9.085,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1340,9.0097,8.9733,0.0025,0.02,0.0109,0.0092,0.0631,0.207,,9.0933,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1350,9.0094,8.9735,0.0022,0.0184,0.0106,0.0078,0.0635,0.1708,,9.0837,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1360,9.0094,8.9726,0.0019,0.0201,0.0109,0.0093,0.0646,0.1932,,9.0927,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1370,9.0097,8.9727,0.0016,0.0181,0.0102,0.0079,0.064,0.1557,,9.0805,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1380,9.0097,8.9726,0.0019,0.0183,0.0106,0.0077,0.0643,0.1479,,9.082,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1390,9.0096,8.9741,0.0022,0.0186,0.0104,0.0083,0.0596,0.1673,,9.0858,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1400,9.0096,8.9724,0.0017,0.0199,0.0109,0.009,0.0634,0.1789,,9.0908,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1410,9.0094,8.9729,0.0016,0.0175,0.0105,0.007,0.0629,0.1628,,9.0771,,,,0.9985,0.1348
